Garage Finish,Screen Porch,Enclosed Porch,Total Bsmt SF,Sale Type,Land Contour,Lot Area,BsmtFin SF 2,Overall Cond,Functional,Exter Qual,Foundation,Sale Condition,Year Built,Mas Vnr Area,SalePrice,Pool Area,Neighborhood,Street,Kitchen Qual,Bsmt Cond,BsmtFin Type 2,Fireplaces,Paved Drive,Bedroom AbvGr,Mas Vnr Type,Exterior 2nd,Kitchen AbvGr,Low Qual Fin SF,House Style,MS Zoning,Garage Area,Roof Style,Bsmt Unf SF,Electrical,TotRms AbvGrd,Garage Yr Blt,Roof Matl,Condition 1,Garage Qual,BsmtFin SF 1,2nd Flr SF,Yr Sold,Central Air,Condition 2,Bsmt Exposure,Year Remod/Add,Gr Liv Area,Open Porch SF,MS SubClass,Heating QC,BsmtFin Type 1,Exter Cond,3Ssn Porch,Garage Cond,Lot Config,Land Slope,Misc Val,Lot Frontage,Bsmt Qual,Garage Cars,Wood Deck SF,Full Bath,Garage Type,Half Bath,Bldg Type,Lot Shape,1st Flr SF,Exterior 1st,Overall Qual,Mo Sold,Bsmt Full Bath,Heating
Fin,0,0,916.0,WD ,Lvl,15038,0.0,5,Typ,TA,PConc,Normal,1996,0.0,173000,0,Gilbert,Pave,TA,TA,Unf,1,Y,3,None,HdBoard,1,0,2Story,RL,386.0,Gable,778.0,SBrkr,7,1996.0,CompShg,Norm,TA,138.0,720,2008,Y,Norm,No,1996,1636,84,60,Gd,Rec,TA,0,TA,Corner,Gtl,0,69.2075858534085,Gd,2.0,168,2,Attchd,1,1Fam,IR2,916,HdBoard,6,11,0.0,GasA
Unf,0,0,765.0,WD ,Lvl,1920,0.0,5,Min1,TA,CBlock,Normal,1971,376.0,122500,0,BrDale,Pave,TA,TA,Unf,0,Y,2,BrkFace,HdBoard,1,0,2Story,RM,440.0,Gable,294.0,SBrkr,6,1971.0,CompShg,Norm,TA,471.0,600,2007,Y,Norm,No,1971,1365,36,160,Ex,ALQ,TA,0,TA,Inside,Gtl,0,24.0,TA,2.0,240,1,Detchd,1,TwnhsE,Reg,765,HdBoard,5,8,1.0,GasA
Unf,0,0,576.0,WD ,Lvl,7898,0.0,7,Typ,TA,BrkTil,Normal,1920,0.0,105000,0,NAmes,Pave,TA,TA,Unf,0,N,2,None,MetalSd,1,0,1Story,RL,676.0,Gable,576.0,SBrkr,4,1989.0,CompShg,Norm,TA,0.0,0,2010,Y,Norm,No,1994,985,0,30,Gd,Unf,TA,0,TA,Corner,Gtl,0,65.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,985,MetalSd,4,4,0.0,GasA
Unf,0,0,1052.0,WD ,Lvl,13650,441.0,5,Typ,Gd,CBlock,Normal,1958,0.0,172500,0,Sawyer,Pave,Gd,TA,BLQ,1,Y,4,None,MetalSd,1,0,1.5Fin,RL,451.0,Gable,554.0,SBrkr,8,1958.0,CompShg,Norm,TA,57.0,668,2006,Y,Norm,No,1958,1920,0,50,Ex,ALQ,Gd,0,TA,Inside,Gtl,0,69.2075858534085,TA,2.0,0,2,Attchd,0,1Fam,Reg,1252,MetalSd,5,7,1.0,GasA
RFn,0,0,1442.0,WD ,Lvl,11717,0.0,6,Typ,TA,CBlock,Normal,1970,571.0,185000,0,NWAmes,Pave,TA,TA,Unf,1,Y,2,BrkFace,HdBoard,1,0,1Story,RL,615.0,Hip,1442.0,SBrkr,6,1970.0,CompShg,PosA,TA,0.0,0,2009,Y,Norm,No,1970,1442,0,20,TA,Unf,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,2.0,371,2,Attchd,0,1Fam,IR1,1442,HdBoard,6,2,0.0,GasA
Fin,0,0,1478.0,WD ,Lvl,13125,0.0,5,Typ,TA,PConc,Normal,1997,215.0,208900,0,CollgCr,Pave,Gd,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,1Story,RL,508.0,Gable,484.0,SBrkr,7,1997.0,CompShg,Norm,TA,994.0,0,2008,Y,Norm,Gd,1998,1493,39,20,Ex,GLQ,TA,0,TA,Inside,Mod,0,75.0,Gd,2.0,140,2,Attchd,0,1Fam,Reg,1493,VinylSd,6,4,1.0,GasA
Unf,0,244,801.0,WD ,Lvl,10134,0.0,5,Typ,TA,BrkTil,Normal,1910,0.0,103000,0,OldTown,Pave,TA,TA,Unf,0,N,3,None,MetalSd,1,0,1.5Fin,RM,0.0,Gable,801.0,SBrkr,6,1910.0,CompShg,Norm,TA,0.0,646,2009,N,Norm,No,1950,1447,0,50,Gd,Unf,TA,0,TA,Inside,Gtl,0,56.0,Fa,0.0,80,1,Attchd,0,1Fam,Reg,801,MetalSd,5,7,0.0,GasA
RFn,0,0,1219.0,WD ,Lvl,9350,0.0,8,Typ,TA,PConc,Normal,1965,0.0,179900,0,NAmes,Pave,Gd,TA,Unf,1,Y,3,None,BrkFace,1,0,SLvl,RL,502.0,Gable,586.0,SBrkr,6,1965.0,CompShg,Norm,TA,633.0,0,2008,Y,Norm,Gd,1999,1265,92,80,Gd,ALQ,Gd,96,TA,Inside,Gtl,0,85.0,TA,2.0,0,2,Attchd,0,1Fam,Reg,1265,BrkFace,5,10,0.0,GasA
Unf,0,185,0.0,WD ,Lvl,8405,0.0,3,Mod,TA,Slab,Normal,1945,0.0,98000,0,Edwards,Pave,TA,TA,Unf,0,N,4,None,Wd Shng,1,0,1.5Fin,RL,240.0,Gable,0.0,FuseF,9,1945.0,CompShg,Norm,TA,0.0,441,2009,N,Norm,No,1950,1529,0,50,TA,Unf,TA,0,TA,Inside,Gtl,0,50.0,TA,1.0,92,2,Detchd,0,1Fam,Reg,1088,WdShing,4,4,0.0,Wall
Fin,0,0,982.0,WD ,Lvl,8123,0.0,5,Typ,TA,PConc,Normal,2000,16.0,179000,0,Gilbert,Pave,TA,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,2Story,RL,463.0,Gable,982.0,SBrkr,7,2000.0,CompShg,RRAn,TA,0.0,793,2009,Y,Norm,No,2000,1800,63,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,60.0,Gd,2.0,100,2,Attchd,1,1Fam,IR1,1007,VinylSd,6,6,0.0,GasA
RFn,0,0,912.0,WD ,Lvl,7791,0.0,8,Typ,Gd,CBlock,Normal,1963,0.0,129000,0,Sawyer,Pave,Gd,TA,Unf,0,Y,3,None,Plywood,1,0,1Story,RL,300.0,Gable,288.0,SBrkr,6,1963.0,CompShg,RRAe,TA,624.0,0,2009,Y,Norm,No,1995,912,0,20,Ex,ALQ,Gd,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,0,1,Attchd,0,1Fam,IR1,912,Plywood,5,10,1.0,GasA
RFn,0,0,1408.0,WD ,Lvl,8125,0.0,5,Typ,TA,PConc,Normal,1994,258.0,193500,0,SawyerW,Pave,Gd,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,1Story,RL,575.0,Gable,270.0,SBrkr,7,1994.0,CompShg,Norm,TA,1138.0,0,2008,Y,Norm,No,1998,1679,42,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,224,2,Attchd,0,1Fam,Reg,1679,HdBoard,6,10,1.0,GasA
Fin,0,0,1460.0,WD ,Lvl,10037,0.0,5,Typ,Gd,PConc,Normal,2006,98.53978494623657,247000,0,Somerst,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,1Story,RL,480.0,Hip,794.0,SBrkr,6,2006.0,CompShg,Feedr,TA,666.0,0,2008,Y,Norm,No,2007,1460,20,20,Ex,GLQ,TA,0,TA,Corner,Gtl,0,87.0,Ex,2.0,0,2,Attchd,0,1Fam,Reg,1460,VinylSd,8,8,0.0,GasA
RFn,0,0,1113.0,WD ,Lvl,9675,0.0,5,Typ,Gd,PConc,Normal,2005,0.0,253000,0,Somerst,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,689.0,Gable,772.0,SBrkr,8,2005.0,CompShg,Norm,TA,341.0,858,2009,Y,Norm,Mn,2005,1971,48,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,75.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,1113,VinylSd,7,2,0.0,GasA
Unf,0,0,988.0,WD ,Lvl,9240,0.0,8,Typ,Gd,CBlock,Normal,1959,0.0,149500,0,NAmes,Pave,Gd,TA,Unf,0,Y,3,None,MetalSd,1,0,1Story,RL,297.0,Hip,280.0,SBrkr,6,1959.0,CompShg,Norm,TA,708.0,0,2009,Y,Norm,No,1998,988,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,66.0,TA,1.0,156,2,Attchd,0,1Fam,IR1,988,MetalSd,6,6,1.0,GasA
Fin,0,0,1842.0,WD ,Low,50271,0.0,5,Typ,Gd,CBlock,Normal,1981,0.0,385000,0,Veenker,Pave,Gd,TA,Unf,1,Y,0,None,Wd Shng,1,0,1Story,RL,894.0,Gable,32.0,SBrkr,5,1981.0,WdShngl,Norm,TA,1810.0,0,2006,Y,Norm,Gd,1987,1842,72,20,Gd,GLQ,TA,0,TA,Inside,Gtl,0,68.0,Ex,3.0,857,0,Attchd,1,1Fam,IR1,1842,WdShing,9,11,2.0,GasA
Fin,0,0,725.0,WD ,Lvl,7472,0.0,9,Typ,TA,CBlock,Normal,1972,138.0,184000,0,NAmes,Pave,Gd,TA,Unf,0,Y,4,BrkFace,HdBoard,1,0,2Story,RL,484.0,Gable,99.0,SBrkr,7,1972.0,CompShg,Norm,TA,626.0,754,2007,Y,Norm,No,2004,1479,32,60,Gd,ALQ,TA,0,TA,CulDSac,Gtl,0,69.2075858534085,TA,2.0,0,1,Attchd,1,1Fam,IR1,725,HdBoard,7,6,1.0,GasA
Fin,0,0,1884.0,WD ,HLS,15401,0.0,5,Typ,Ex,PConc,Normal,2004,296.0,387000,0,StoneBr,Pave,Ex,TA,Unf,1,Y,2,BrkFace,VinylSd,1,0,1Story,RL,670.0,Hip,547.0,SBrkr,7,2004.0,CompShg,Norm,TA,1337.0,0,2008,Y,Norm,Gd,2004,1884,76,20,Ex,GLQ,TA,0,TA,CulDSac,Gtl,0,53.0,Ex,3.0,214,2,Attchd,0,1Fam,IR1,1884,VinylSd,9,9,1.0,GasA
Unf,0,0,1560.0,WD ,Lvl,8078,0.0,5,Typ,TA,CBlock,Normal,1958,260.0,128600,0,NAmes,Pave,TA,TA,Unf,0,Y,4,Stone,Wd Sdng,2,0,1Story,RL,484.0,Hip,1560.0,SBrkr,8,1958.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,1958,1560,0,90,TA,Unf,TA,0,TA,Inside,Gtl,0,70.0,TA,2.0,0,2,Detchd,0,Duplex,Reg,1560,Wd Sdng,5,12,0.0,GasA
Unf,176,0,912.0,WD ,Lvl,12968,0.0,6,Typ,TA,CBlock,Normal,1962,0.0,144000,0,Sawyer,Pave,TA,TA,Unf,0,Y,2,None,Plywood,1,0,1Story,RL,352.0,Hip,175.0,SBrkr,4,1962.0,CompShg,Norm,TA,737.0,0,2008,Y,Norm,No,1962,912,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,140,1,Detchd,0,1Fam,IR2,912,HdBoard,5,9,1.0,GasA
Unf,0,0,994.0,WD ,Lvl,9525,0.0,4,Typ,TA,CBlock,Normal,1954,0.0,136900,0,Edwards,Pave,TA,Fa,Unf,0,Y,4,None,Wd Sdng,1,0,1.5Fin,RL,325.0,Gable,550.0,SBrkr,7,1954.0,CompShg,Norm,TA,444.0,639,2006,Y,Norm,No,1972,1855,0,50,Gd,Rec,TA,0,TA,Inside,Gtl,0,75.0,TA,1.0,182,2,Attchd,0,1Fam,Reg,1216,Wd Sdng,6,10,0.0,GasA
RFn,0,0,715.0,WD ,Lvl,9600,0.0,6,Typ,TA,CBlock,Normal,1971,0.0,171000,0,NWAmes,Pave,TA,TA,Unf,0,Y,4,None,MetalSd,1,0,2Story,RL,441.0,Gable,386.0,SBrkr,7,1971.0,CompShg,Norm,TA,329.0,715,2010,Y,Norm,No,1971,1645,78,60,TA,ALQ,TA,0,TA,Inside,Gtl,0,80.0,TA,2.0,0,1,Attchd,2,1Fam,Reg,930,MetalSd,6,6,0.0,GasA
Unf,0,0,927.0,WD ,Lvl,6120,0.0,6,Typ,TA,BrkTil,Normal,1936,0.0,141500,0,BrkSide,Pave,TA,TA,Unf,0,Y,3,None,Wd Sdng,1,0,1.5Fin,RM,576.0,Gable,927.0,SBrkr,5,1995.0,CompShg,Norm,TA,0.0,472,2009,Y,Norm,No,1950,1539,0,50,TA,Unf,Fa,0,TA,Corner,Gtl,0,51.0,TA,2.0,112,1,Detchd,1,1Fam,Reg,1067,Wd Sdng,5,4,0.0,GasA
RFn,0,225,0.0,WD ,Lvl,21370,0.0,5,Min1,TA,Slab,Normal,1950,0.0,131000,0,Sawyer,Pave,TA,TA,Unf,1,Y,3,None,MetalSd,1,0,1Story,RL,394.0,Gable,0.0,FuseA,7,1950.0,CompShg,Norm,TA,0.0,0,2006,Y,Norm,No,1950,1640,0,20,TA,Unf,TA,0,TA,FR2,Gtl,600,100.0,TA,2.0,0,1,Attchd,0,1Fam,Reg,1640,Wd Sdng,5,6,0.0,GasA
Unf,0,112,264.0,WD ,Lvl,9600,0.0,7,Typ,TA,BrkTil,Abnorml,1910,0.0,132000,0,OldTown,Pave,TA,Fa,Unf,0,Y,2,None,Wd Shng,1,0,2Story,RM,360.0,Gable,264.0,SBrkr,7,1910.0,CompShg,Norm,TA,0.0,664,2007,Y,Norm,No,2002,1432,0,70,Ex,Unf,Gd,0,Gd,Inside,Gtl,0,60.0,Fa,2.0,270,2,Detchd,0,1Fam,Reg,768,Wd Sdng,5,5,0.0,GasA
RFn,0,0,1393.0,WD ,Lvl,3940,0.0,5,Typ,Gd,PConc,Normal,2004,24.0,219990,0,Blmngtn,Pave,Gd,TA,Unf,1,Y,2,BrkFace,VinylSd,1,0,1Story,RM,668.0,Hip,306.0,SBrkr,7,2004.0,CompShg,Norm,TA,1087.0,0,2008,Y,Norm,No,2004,1576,20,120,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,3.0,143,2,Attchd,0,TwnhsE,Reg,1576,VinylSd,7,5,1.0,GasA
RFn,0,0,928.0,WD ,Lvl,8462,0.0,5,Typ,Gd,PConc,Normal,1994,105.0,201000,0,SawyerW,Pave,Gd,Gd,Unf,0,Y,3,BrkFace,HdBoard,1,0,2Story,RL,471.0,Gable,114.0,SBrkr,7,1994.0,CompShg,Norm,TA,814.0,785,2007,Y,Norm,No,1994,1721,87,60,Ex,GLQ,Gd,0,TA,Inside,Gtl,0,70.0,Gd,2.0,300,2,Attchd,1,1Fam,IR1,936,HdBoard,6,7,0.0,GasA
Fin,0,0,1498.0,WD ,Lvl,11645,0.0,5,Typ,Gd,PConc,Normal,2005,76.0,237000,0,CollgCr,Pave,Gd,TA,Unf,1,Y,3,Stone,VinylSd,1,0,1Story,RL,844.0,Gable,1474.0,SBrkr,7,2005.0,CompShg,Norm,TA,24.0,0,2009,Y,Norm,Gd,2006,1498,98,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,78.0,Ex,3.0,144,2,Attchd,0,1Fam,Reg,1498,VinylSd,8,3,0.0,GasA
Unf,0,0,950.0,WD ,Lvl,9320,0.0,5,Typ,TA,CBlock,Normal,1959,0.0,128950,0,NAmes,Pave,TA,TA,Unf,0,Y,3,None,Plywood,1,0,1Story,RL,0.0,Gable,381.0,SBrkr,6,1959.0,CompShg,Norm,TA,569.0,0,2010,Y,Norm,No,1959,1225,0,20,Fa,ALQ,TA,0,TA,Inside,Gtl,400,77.0,TA,0.0,352,1,Attchd,1,1Fam,IR1,1225,Plywood,4,1,1.0,GasA
Unf,0,128,676.0,WD ,Lvl,10800,0.0,7,Typ,TA,BrkTil,Normal,1939,0.0,149000,0,OldTown,Pave,Gd,TA,Unf,0,Y,4,None,VinylSd,1,0,2Story,RL,720.0,Gable,676.0,SBrkr,7,1939.0,CompShg,Norm,TA,0.0,676,2009,Y,Norm,No,2006,1352,0,60,Ex,Unf,Gd,0,TA,Inside,Gtl,0,60.0,TA,2.0,187,2,Detchd,0,1Fam,Reg,676,VinylSd,5,8,0.0,GasA
Unf,0,105,1020.0,ConLD,Lvl,4761,0.0,3,Typ,Fa,BrkTil,Normal,1918,0.0,64500,0,IDOTRR,Pave,Fa,Fa,Unf,0,N,2,None,Wd Sdng,1,0,1.5Unf,C (all),0.0,Gable,1020.0,FuseP,5,1918.0,CompShg,Norm,TA,0.0,0,2006,N,Norm,No,1950,1020,0,50,Fa,Unf,Fa,0,TA,Corner,Gtl,0,63.0,TA,0.0,0,1,Attchd,0,1Fam,Reg,1020,Wd Sdng,3,10,0.0,GasA
RFn,162,0,1150.0,WD ,Lvl,7000,0.0,4,Typ,TA,CBlock,Normal,1961,0.0,146000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,None,BrkFace,1,0,1Story,RL,288.0,Hip,369.0,SBrkr,6,1961.0,CompShg,Norm,TA,781.0,0,2006,Y,Norm,No,1961,1150,0,20,TA,GLQ,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1150,BrkFace,5,7,0.0,GasA
Unf,104,0,637.0,WD ,HLS,12320,0.0,7,Typ,TA,BrkTil,Normal,1932,0.0,199500,0,Crawfor,Pave,Gd,TA,Unf,2,Y,3,None,Wd Sdng,1,0,2Story,RL,579.0,Gable,637.0,SBrkr,8,1963.0,CompShg,Norm,TA,0.0,650,2006,Y,Norm,No,1990,1609,0,70,Ex,Unf,TA,0,TA,Inside,Gtl,0,70.0,TA,3.0,0,1,2Types,1,1Fam,IR1,959,Wd Sdng,7,5,0.0,GasA
Unf,234,0,1215.0,WD ,Lvl,12400,0.0,7,Typ,TA,CBlock,Normal,1958,176.0,155000,0,NAmes,Pave,TA,Fa,Unf,0,Y,3,BrkFace,Wd Sdng,1,0,1Story,RL,297.0,Hip,630.0,FuseA,6,1958.0,CompShg,Feedr,TA,585.0,0,2009,Y,Norm,No,1998,1215,0,20,TA,Rec,TA,0,TA,Inside,Gtl,0,66.0,TA,1.0,0,1,Attchd,0,1Fam,IR1,1215,Wd Sdng,6,6,0.0,GasA
Unf,200,0,1122.0,WD ,Lvl,11900,0.0,6,Typ,TA,PConc,Normal,1977,157.0,185000,0,Gilbert,Pave,TA,TA,Unf,1,P,3,BrkFace,Wd Sdng,1,0,2Story,RL,567.0,Gable,722.0,SBrkr,6,1977.0,CompShg,Norm,TA,400.0,988,2009,Y,Norm,No,1977,1934,176,60,Ex,ALQ,TA,0,TA,Inside,Gtl,0,85.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,946,HdBoard,5,7,1.0,GasA
Fin,0,0,848.0,WD ,Lvl,4435,0.0,5,Typ,Gd,PConc,Normal,2003,170.0,143750,0,CollgCr,Pave,Gd,TA,Unf,0,Y,1,BrkFace,VinylSd,1,0,1Story,RM,420.0,Gable,176.0,SBrkr,4,2003.0,CompShg,Norm,TA,672.0,0,2010,Y,Norm,Av,2003,848,0,120,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,140,1,Attchd,0,TwnhsE,Reg,848,VinylSd,6,4,1.0,GasA
Fin,0,0,2846.0,WD ,HLS,14300,0.0,5,Typ,Ex,PConc,Normal,2003,1095.0,500000,0,NridgHt,Pave,Ex,TA,Unf,2,Y,3,BrkFace,VinylSd,1,0,1Story,RL,958.0,Hip,1473.0,SBrkr,10,2003.0,CompShg,Norm,TA,1373.0,0,2010,Y,Norm,Gd,2004,2696,150,20,Ex,GLQ,TA,0,TA,Inside,Mod,0,110.0,Ex,3.0,220,2,Attchd,1,1Fam,Reg,2696,VinylSd,9,6,1.0,GasA
Unf,0,0,952.0,WD ,Lvl,11075,276.0,5,Typ,TA,CBlock,Normal,1969,0.0,206900,0,NAmes,Pave,TA,TA,LwQ,2,Y,4,None,HdBoard,1,0,2Story,RL,576.0,Gable,176.0,SBrkr,9,1969.0,CompShg,Norm,TA,500.0,1020,2008,Y,Norm,Mn,1969,2112,0,60,TA,ALQ,TA,0,TA,Inside,Gtl,0,85.0,Fa,2.0,280,2,Attchd,1,1Fam,Reg,1092,HdBoard,6,6,0.0,GasA
Unf,0,0,1630.0,WD ,Lvl,9750,0.0,5,Typ,Gd,PConc,Normal,2000,171.0,213000,0,CollgCr,Pave,Gd,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,1Story,RL,451.0,Gable,1630.0,SBrkr,6,2000.0,CompShg,Norm,TA,0.0,0,2009,Y,Norm,No,2001,1630,234,20,Ex,Unf,TA,0,TA,Inside,Gtl,0,75.0,Gd,2.0,74,2,Attchd,0,1Fam,Reg,1630,VinylSd,7,10,0.0,GasA
Fin,0,0,456.0,WD ,Lvl,8014,0.0,5,Typ,TA,CBlock,Normal,1978,23.0,149900,0,Sawyer,Pave,TA,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,SFoyer,RL,504.0,Gable,0.0,SBrkr,5,1978.0,CompShg,Norm,TA,456.0,0,2009,Y,Norm,Gd,1978,1034,0,85,TA,GLQ,TA,0,TA,CulDSac,Gtl,0,69.2075858534085,Gd,2.0,0,1,Basment,0,1Fam,IR1,1034,Plywood,6,6,0.0,GasA
Unf,0,0,0.0,WD ,Lvl,6627,0.0,6,Typ,TA,CBlock,Normal,1949,0.0,72500,0,BrkSide,Pave,TA,TA,Unf,0,Y,2,None,VinylSd,1,0,1Story,RL,287.0,Hip,0.0,SBrkr,4,1955.0,CompShg,Feedr,TA,0.0,0,2008,N,Norm,No,1950,720,0,20,TA,Unf,TA,0,Fa,Corner,Gtl,0,69.2075858534085,TA,1.0,0,1,Detchd,0,1Fam,IR1,720,VinylSd,3,7,0.0,Floor
Fin,0,0,1034.0,New,Lvl,10800,0.0,5,Typ,Gd,PConc,Partial,2007,100.0,339750,0,Somerst,Pave,Ex,TA,Unf,1,Y,3,Stone,VinylSd,1,0,2Story,FV,836.0,Gable,245.0,SBrkr,8,2008.0,CompShg,Norm,TA,789.0,1028,2008,Y,Norm,No,2008,2078,102,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,85.0,Ex,3.0,0,2,Attchd,1,1Fam,Reg,1050,VinylSd,8,4,1.0,GasA
Fin,0,0,928.0,WD ,Lvl,13830,0.0,5,Typ,TA,PConc,Normal,1997,0.0,189900,0,Gilbert,Pave,TA,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,482.0,Gable,137.0,SBrkr,6,1997.0,CompShg,Norm,TA,791.0,701,2010,Y,Norm,No,1998,1629,34,60,Gd,GLQ,TA,0,TA,Inside,Gtl,0,74.0,Gd,2.0,212,2,Attchd,1,1Fam,IR1,928,VinylSd,5,3,0.0,GasA
Unf,0,0,550.0,WD ,Lvl,2665,0.0,7,Typ,TA,PConc,Normal,1976,0.0,129500,0,MeadowV,Pave,TA,TA,Unf,1,Y,4,None,CmentBd,1,0,2Story,RM,336.0,Gable,232.0,SBrkr,6,1976.0,CompShg,Norm,TA,318.0,550,2008,Y,Norm,No,1976,1475,26,160,TA,ALQ,TA,0,TA,Inside,Gtl,0,41.0,Gd,1.0,92,2,Attchd,0,TwnhsE,Reg,925,CemntBd,5,5,0.0,GasA
Fin,0,0,964.0,WD ,Lvl,13006,0.0,5,Typ,TA,PConc,Normal,1997,285.0,222000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,4,BrkFace,HdBoard,1,0,2Story,RL,642.0,Gable,964.0,SBrkr,8,1997.0,CompShg,Norm,TA,0.0,1243,2006,Y,Norm,No,1997,2236,0,60,Gd,Unf,TA,0,TA,Corner,Gtl,0,69.2075858534085,Gd,2.0,0,2,BuiltIn,1,1Fam,IR1,993,HdBoard,7,11,0.0,GasA
Unf,0,0,882.0,COD,Lvl,8450,270.0,6,Typ,TA,CBlock,Normal,1968,90.0,116000,0,Sawyer,Pave,TA,TA,Rec,0,Y,3,BrkFace,Plywood,1,0,1Story,RL,294.0,Gable,450.0,SBrkr,5,1968.0,CompShg,RRAe,TA,162.0,0,2006,Y,Norm,No,1968,909,155,20,TA,BLQ,TA,0,TA,Inside,Gtl,0,65.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,909,Plywood,5,11,0.0,GasA
RFn,0,0,764.0,WD ,Lvl,2448,0.0,5,Typ,Gd,PConc,Normal,2003,106.0,155000,0,NridgHt,Pave,Gd,TA,Unf,0,Y,2,Stone,Wd Shng,1,0,2Story,RL,474.0,Gable,764.0,SBrkr,6,2003.0,CompShg,Norm,TA,0.0,862,2008,Y,Norm,No,2004,1626,27,160,Ex,Unf,TA,0,TA,Inside,Gtl,0,36.0,Gd,2.0,0,2,BuiltIn,1,Twnhs,Reg,764,VinylSd,7,10,0.0,GasA
RFn,0,0,928.0,WD ,Lvl,15426,0.0,5,Typ,TA,PConc,Normal,1997,0.0,231500,0,CollgCr,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,2Story,RL,470.0,Gable,107.0,SBrkr,7,1997.0,CompShg,Norm,TA,821.0,836,2009,Y,Norm,No,1997,1764,99,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,276,2,Attchd,1,1Fam,IR1,928,VinylSd,6,8,1.0,GasA
Unf,0,0,1029.0,COD,Lvl,7560,0.0,6,Min1,TA,CBlock,Abnorml,1958,0.0,139000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,None,Plywood,1,0,1Story,RL,294.0,Hip,525.0,SBrkr,6,1958.0,CompShg,Norm,TA,504.0,0,2009,Y,Norm,No,1965,1339,0,20,TA,LwQ,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1339,BrkFace,5,5,0.0,GasA
RFn,0,0,1362.0,WD ,Lvl,7577,0.0,5,Typ,Gd,PConc,Normal,2005,256.0,194700,0,NridgHt,Pave,Gd,TA,Unf,1,Y,2,Stone,VinylSd,1,0,1Story,RL,460.0,Gable,1342.0,SBrkr,6,2005.0,CompShg,Norm,TA,20.0,0,2007,Y,Norm,Av,2006,1362,28,120,Ex,ALQ,TA,0,TA,Corner,Gtl,0,61.0,Gd,2.0,192,2,Attchd,0,TwnhsE,IR1,1362,VinylSd,6,6,0.0,GasA
RFn,0,40,1047.0,WD ,Lvl,9927,0.0,5,Typ,Gd,CBlock,Normal,1976,252.0,172000,0,NWAmes,Pave,TA,TA,Unf,1,Y,2,Stone,Wd Shng,1,0,SFoyer,RL,596.0,Gable,42.0,SBrkr,5,1976.0,CompShg,Norm,TA,1005.0,0,2006,Y,Norm,Gd,1976,1083,0,85,TA,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Ex,2.0,444,1,Attchd,0,1Fam,IR1,1083,VinylSd,7,7,1.0,GasA
Unf,0,0,858.0,WD ,Lvl,8125,0.0,4,Typ,TA,CBlock,Normal,1971,0.0,88000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,None,HdBoard,1,0,1Story,RL,0.0,Gable,244.0,SBrkr,5,1971.0,CompShg,Norm,TA,614.0,0,2006,Y,Norm,No,1971,858,0,20,TA,BLQ,TA,0,TA,Corner,Gtl,0,69.2075858534085,TA,0.0,0,1,Attchd,0,1Fam,IR1,858,HdBoard,4,6,0.0,GasA
Unf,0,112,768.0,WD ,Lvl,10594,0.0,5,Typ,TA,BrkTil,Normal,1926,0.0,96500,0,Crawfor,Pave,TA,TA,Unf,0,Y,2,None,Wd Sdng,1,0,1.5Unf,RL,200.0,Gable,768.0,SBrkr,5,1926.0,CompShg,Norm,Po,0.0,0,2007,N,Norm,No,1950,789,0,45,Fa,Unf,TA,0,Po,Inside,Gtl,0,55.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,789,Wd Sdng,5,6,0.0,Grav
